"room_id","topic","duplicate_statement_id","duplicate_text","duplicate_timestamp","target_statement_id","target_text","target_timestamp","similarity","target_was_already_duplicate"
"fksripew6vimocyncyw","Scalability test room","ao39jrgp99imocyndpg","Street parking fees should fund public transportation","1777040062092","53zoz9ljx38mocyndph","Street parking fees should fund public transportation","1777038214655","1","false"
"fksripew6vimocyncyw","Scalability test room","fdx60vvzmm5mocyndph","Mixed-use zoning makes neighborhoods more livable","1777040062565","f3jrnyn5ljimocyndph","Mixed-use zoning makes neighborhoods more livable","1777038212394","1","false"
"fksripew6vimocyncyw","Scalability test room","nn9tnwqibvnmocyndpg","Farmers markets support local food systems","1777040063729","7i7mz09octmocyndpg","Farmers markets support local food systems","1777038297563","1","false"
"fksripew6vimocyncyw","Scalability test room","azmqzopaztamocyndph","Food trucks add vibrancy to urban commercial corridors","1777040064362","nm6lyi2gmmpmocyndph","Food trucks add vibrancy to urban commercial corridors","1777038259457","1","false"
"fksripew6vimocyncyw","Scalability test room","0c997k0bzj78mocyndph","Street parking fees should fund public transportation","1777040070132","53zoz9ljx38mocyndph","Street parking fees should fund public transportation","1777038214655","1","false"
"fksripew6vimocyncyw","Scalability test room","4i4cj64cvrymocyndpg","Street parking fees should fund public transportation","1777040072457","53zoz9ljx38mocyndph","Street parking fees should fund public transportation","1777038214655","1","false"
"fksripew6vimocyncyw","Scalability test room","crfw0to42eamocyndph","Trees on residential streets should be protected by law","1777040075816","ou1m2ysw7rmocyndpg","Trees on residential streets should be protected by law","1777038208005","1","false"
"fksripew6vimocyncyw","Scalability test room","tnfj0q5va6gmocyndpg","Trees on residential streets should be protected by law","1777040079421","ou1m2ysw7rmocyndpg","Trees on residential streets should be protected by law","1777038208005","1","false"
"fksripew6vimocyncyw","Scalability test room","tfl6ylng0fmocyndpg","Street parking fees should fund public transportation","1777040083157","53zoz9ljx38mocyndph","Street parking fees should fund public transportation","1777038214655","1","false"
"fksripew6vimocyncyw","Scalability test room","t22rlicex3mocyndpg","Community gardens strengthen neighborhood social bonds","1777040084831","sjn272sictmocyndpg","Community gardens strengthen neighborhood social bonds","1777038428865","1","false"
"fksripew6vimocyncyw","Scalability test room","1tfbaz5f55djmocyndph","Green spaces improve mental health in urban environments","1777040087516","4et2f6n7jgtmocyndpg","Green spaces improve mental health in urban environments","1777038223040","1","false"
"fksripew6vimocyncyw","Scalability test room","4ab4wgqnap1mocyndph","Community gardens strengthen neighborhood social bonds","1777040088752","sjn272sictmocyndpg","Community gardens strengthen neighborhood social bonds","1777038428865","1","false"
"fksripew6vimocyncyw","Scalability test room","pjqculz1ezmocyndpg","Electric vehicle charging should be publicly funded","1777040089851","0iahd8bgt0nnmocyndph","Electric vehicle charging should be publicly funded","1777038233357","1","false"
"fksripew6vimocyncyw","Scalability test room","qsucmcs92b9mocyndpg","Solar panels should be required on all new construction","1777040093969","n9wbepumm7smocyndph","Solar panels should be required on all new construction","1777038196508","1","false"
"fksripew6vimocyncyw","Scalability test room","azx3tuupjcqmocyndpg","Trees on residential streets should be protected by law","1777040100349","ou1m2ysw7rmocyndpg","Trees on residential streets should be protected by law","1777038208005","1","false"
"fksripew6vimocyncyw","Scalability test room","0wdyltbgu7fnmocyndpg","Affordable housing quotas should apply to all new developments","1777040102406","ymwt7s753yemocyndph","Affordable housing quotas should apply to all new developments","1777038191245","1","false"
"fksripew6vimocyncyw","Scalability test room","r4zs3y0mwepmocyndpg","Noise ordinances should be stricter in residential zones","1777040103934","hrmyaoizjhpmocyndpg","Noise ordinances should be stricter in residential zones","1777038185569","1","false"
"fksripew6vimocyncyw","Scalability test room","lvus8uuorokmocyndpg","Noise ordinances should be stricter in residential zones","1777040107368","hrmyaoizjhpmocyndpg","Noise ordinances should be stricter in residential zones","1777038185569","1","false"
"fksripew6vimocyncyw","Scalability test room","4cougma9nibmocyndph","Community gardens strengthen neighborhood social bonds","1777040111405","sjn272sictmocyndpg","Community gardens strengthen neighborhood social bonds","1777038428865","1","false"
"fksripew6vimocyncyw","Scalability test room","d70ptu6u96dmocyndph","Pedestrian-first street design reduces traffic accidents","1777040115092","38jtdv5c7lfmocyndph","Pedestrian-first street design reduces traffic accidents","1777038277030","1","false"
"fksripew6vimocyncyw","Scalability test room","blxw24d8wv8mocyndph","Local businesses deserve priority over national chains","1777040115152","i8t7rph3eabmocyndph","Local businesses deserve priority over national chains","1777038211631","1","false"
"fksripew6vimocyncyw","Scalability test room","yzon02rnhaqmocyndpg","The city should invest more in public transit infrastructure","1777040118842","5yuaglu5wu9mocyndph","The city should invest more in public transit infrastructure","1777038303085","1","false"
"fksripew6vimocyncyw","Scalability test room","39ocm51p4rzmocyndpg","Rent control protects long-term residents from displacement","1777040120667","0m2x18tokdfmocyndpg","Rent control protects long-term residents from displacement","1777038214129","1","false"
"fksripew6vimocyncyw","Scalability test room","jqyhrgv5fbcmocyndpg","Historic preservation limits necessary urban growth","1777040122456","9lohmtyxcdlmocyndpg","Historic preservation limits necessary urban growth","1777038333348","1","false"
"fksripew6vimocyncyw","Scalability test room","v381a76dbymocyndpg","Farmers markets support local food systems","1777040124295","7i7mz09octmocyndpg","Farmers markets support local food systems","1777038297563","1","false"
"fksripew6vimocyncyw","Scalability test room","mls4yohi86mmocyndpg","Bike lanes should replace parking on main streets","1777040125192","ktvy17do6ommocyndpg","Bike lanes should replace parking on main streets","1777038488482","1","false"
"fksripew6vimocyncyw","Scalability test room","37mvx377qamocyndpg","Noise ordinances should be stricter in residential zones","1777040128373","hrmyaoizjhpmocyndpg","Noise ordinances should be stricter in residential zones","1777038185569","1","false"
"fksripew6vimocyncyw","Scalability test room","gz2dup5ut7tmocyndpg","Mixed-use zoning makes neighborhoods more livable","1777040128421","f3jrnyn5ljimocyndph","Mixed-use zoning makes neighborhoods more livable","1777038212394","1","false"
"fksripew6vimocyncyw","Scalability test room","qrdjvkepb8mmocyndpg","Remote work has permanently changed how we use office space","1777040135897","2l12sa9n8k8mocyndph","Remote work has permanently changed how we use office space","1777038235211","1","false"
"fksripew6vimocyncyw","Scalability test room","ibde8hllumpmocyndph","Food trucks add vibrancy to urban commercial corridors","1777040139419","nm6lyi2gmmpmocyndph","Food trucks add vibrancy to urban commercial corridors","1777038259457","1","false"
"fksripew6vimocyncyw","Scalability test room","8lcp49hdt6mmocyndph","The city should invest more in public transit infrastructure","1777040141603","5yuaglu5wu9mocyndph","The city should invest more in public transit infrastructure","1777038303085","1","false"
"fksripew6vimocyncyw","Scalability test room","bowo9wu2ai8mocyndpg","Community gardens strengthen neighborhood social bonds","1777040143045","sjn272sictmocyndpg","Community gardens strengthen neighborhood social bonds","1777038428865","1","false"
"fksripew6vimocyncyw","Scalability test room","fu2792io9rgmocyndpg","Pedestrian-first street design reduces traffic accidents","1777040143520","38jtdv5c7lfmocyndph","Pedestrian-first street design reduces traffic accidents","1777038277030","1","false"
"fksripew6vimocyncyw","Scalability test room","4gy98t2owrjmocyndph","Noise ordinances should be stricter in residential zones","1777040148558","hrmyaoizjhpmocyndpg","Noise ordinances should be stricter in residential zones","1777038185569","1","false"
"fksripew6vimocyncyw","Scalability test room","riqvtbmjtn9mocyndpg","Community gardens strengthen neighborhood social bonds","1777040153561","sjn272sictmocyndpg","Community gardens strengthen neighborhood social bonds","1777038428865","1","false"
"fksripew6vimocyncyw","Scalability test room","a7le3gok8inmocyndph","Electric vehicle charging should be publicly funded","1777040154107","0iahd8bgt0nnmocyndph","Electric vehicle charging should be publicly funded","1777038233357","1","false"
"fksripew6vimocyncyw","Scalability test room","psneimdqemocyndph","Noise ordinances should be stricter in residential zones","1777040154141","hrmyaoizjhpmocyndpg","Noise ordinances should be stricter in residential zones","1777038185569","1","false"
"fksripew6vimocyncyw","Scalability test room","76oh4z0wbi3mocyndph","Historic preservation limits necessary urban growth","1777040155644","9lohmtyxcdlmocyndpg","Historic preservation limits necessary urban growth","1777038333348","1","false"
"fksripew6vimocyncyw","Scalability test room","ptameqnvoqmocyndpg","Farmers markets support local food systems","1777040163984","7i7mz09octmocyndpg","Farmers markets support local food systems","1777038297563","1","false"
"fksripew6vimocyncyw","Scalability test room","yqpcmsyotmcmocyndph","Affordable housing quotas should apply to all new developments","1777040169620","ymwt7s753yemocyndph","Affordable housing quotas should apply to all new developments","1777038191245","1","false"
"fksripew6vimocyncyw","Scalability test room","efalo432qsmocyndpg","Community gardens strengthen neighborhood social bonds","1777040171192","sjn272sictmocyndpg","Community gardens strengthen neighborhood social bonds","1777038428865","1","false"
"fksripew6vimocyncyw","Scalability test room","edf00ji7vjkmocyndpg","Farmers markets support local food systems","1777040174374","7i7mz09octmocyndpg","Farmers markets support local food systems","1777038297563","1","false"
"fksripew6vimocyncyw","Scalability test room","s2i4f9zrmnrmocyndph","Historic preservation limits necessary urban growth","1777040176588","9lohmtyxcdlmocyndpg","Historic preservation limits necessary urban growth","1777038333348","1","false"
"fksripew6vimocyncyw","Scalability test room","7vc6tfdrughmocyndph","Food trucks add vibrancy to urban commercial corridors","1777040179869","nm6lyi2gmmpmocyndph","Food trucks add vibrancy to urban commercial corridors","1777038259457","1","false"
"fksripew6vimocyncyw","Scalability test room","5zy9q3xbocymocyndph","Solar panels should be required on all new construction","1777040182794","n9wbepumm7smocyndph","Solar panels should be required on all new construction","1777038196508","1","false"
"fksripew6vimocyncyw","Scalability test room","m6loatahhmocyndph","Historic preservation limits necessary urban growth","1777040184574","9lohmtyxcdlmocyndpg","Historic preservation limits necessary urban growth","1777038333348","1","false"
